digits,mg_eV,MV_eV,KK_eV,phase,chi_index,chi,U,d,dchi,dy,deltaBy_im,dgchi,dgy,bg_tree_y,bg_5d_y,baseline,stabilization,mass2,valley_y,valley_gchi,direct_mass0,direct_mass1,direct_CW_x,direct_CW_y
100,1,1e12,1e14,zero,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,0.0,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.0,0.0,0.0,5.67651397598202297430814519053911232461732365113498758210540378622722871138815123292409312e-66,7.39417232562367528579909506369504e-37,-0.0000000000000000000000000000104063296300300403122068492651822077427496365717738206272794746422706706969922970497057114,0.0,0.0,5.67651397598202297430814519053911232461732380923611565357190331760933023169862003666362575e-66,7.39417232562367528579909506375180513975982022974308145190539112324617323768731227761531731e-37,0.0000000000000000312160955036503402532561009528783712714655741167011225750374965884419809154371103417496002,0.0
100,1,1e12,1e14,zero,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,0.0,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.0,0.0,0.0,5.66392025462353210133033337612129636995010713805261422157662515585429209654155968745991533e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,-0.000000000000000000000000000010406330302069108008389266251978505816796111598276049555929500359698106298145710135387616,0.0,0.0,5.66392025462353210133033337612129636995010714649159464053432506138770398780100394161695775e-66,6.73781648661851115931132083011340389494797940456581194731116767234639106621716313737908982e-38,0.00000000000000000284449636906656142086520833273853213565659205210649274397294082030274307030919058703355637,0.0
100,1,1e12,1e14,zero,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,0.0,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.0,0.0,0.0,5.6628448972084064918214560356656310985628915343028728616005220406085683312614654810889808e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,-0.0000000000000000000000000000104063303594534326356725446144377464861766845143901932289631859420453801956121687630822887,0.0,0.0,5.66284489720840649182145603566563109856289165744538091142813417399861287934287907549842154e-66,9.99384023890183323065396763175346603336565037262443389076440282599745202314984137689666753e-39,0.000000000000000000421884594887072986856311718703376522274493634408668344854373708976572478923718922631926403,0.0
100,1,1e12,1e14,quadrature,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,-4.44770257863103916000043640793287789184883846326986494039037716968394396682208613337975228e-35,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.00000000000000563308112194968463267035319919611939667003295110518748487782466194357127955231001507735997,0.0,0.0,5.67651397598202297430814519053913274219368186117634822988389432570988877053717889958830345e-66,7.39417232562367528579909506369504e-37,-0.0000000000000000000000000000104063296300300403122068492651822077427496365717738206272794746422706502794159388396643508,-3.60421120680233502957204074110263194397404078396179126143663658538849312207114266765746246e-33,-8.0152303087314857660022096695703289134499044280900180364766302858706788636097652873622979e-44,5.67651397598202297430814519053913274219368184383014439376185775423588416229160079423520428e-66,7.39417232562367528579909506375180513975982022974308145190539132742193681803325256501721685e-37,0.0000000000000000312160955036503402532561009528783712714655741167011225750374965884419809154371103417496002,0.00000000000000563308112194968463267035319919611939667003295110518747991526338106458973543093465637643744
100,1,1e12,1e14,quadrature,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,-1.34261205754001737565300830856402866229263428970310458915178955696581018359354754049810407e-35,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.00000000000000170037512246679281083221797580879580060667533667178136237690186353792087458964202958837417,1.58277916660614645304552004364012825514961562457414409529022101798843724641725558651935207e-53,-0.0000000000000000290869129368374914149980686282734211743496265194670469400692976026029761714504002638690291,5.66392025462353210133033337612130253333080079815460851003287370572728025610108265731828757e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,-0.0000000000000000000000000000104063303020691080083892662519785058167961115982760495559295003596981001347650164752856217,-1.08799026601224993137419607938589657618072554584546029447222336121542829684006006023751832e-33,-7.30374429546085065710633392200903715060775958778372391772175239496363115546283988208885007e-45,5.66392025462353210133033337612130253333080092345926210229759340515663218185540899032014942e-66,6.7378164866185111593113208301134038949479794045658119473111682886844604374167987800273553e-38,0.00000000000000000284449636906656142086520833273853213565659205210648898576136520941263626703375965875343674,0.00000000000000170037512246679281083221797580879580062250312833784282888648348707036981173684882018079146
100,1,1e12,1e14,quadrature,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,-5.17079303660945699646250915876001253501676210774803063125643456262675562422155523761202963e-36,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.00000000000000065481179349142925560344799956242659880995079711515889178428945634803819044479544861709786,1.08033850787985118968564051204790775416304150499902346211890106563286762916263652133168716e-53,-0.0000000000000000198535037508700849613960709984566679911212682640109406676909286296205787347428270216858044,5.66284489720840649182145603566563347226166727324548791935717847277101211927497088646942576e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,-0.0000000000000000000000000000104063303594534326356725446144377464861766845143901932289631859420453778219133930241396737,-4.19016977300217564492157931778204088804239129288499705611630937969262562723121143951731125e-34,-1.08332503526293772644540661964276868940953641123816299949731424107201638125304339186120332e-45,5.66284489720840649182145603566563347226166771969195898797741234369692822129483370779888068e-66,9.9938402389018332306539676317534660333656503726244338907644051996962280853964194534459457e-39,0.000000000000000000421884594887072986856311718703376522274493634408668344854373708976572478923718922631926403,0.00000000000000065481179349142925560344799956242659882075418219395740091061113274615209063441435072720966
100,1,1e12,1e14,pi,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,0.0,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.0,0.0,0.0,5.67651397598202297430814519053915315977004007121770887766238486519254882968620656625251379e-66,7.39417232562367528579909506369504e-37,-0.0000000000000000000000000000104063296300300403122068492651822077427496365717738206272794746422706298618395806296229901,0.0,0.0,5.67651397598202297430814519053915315977004026825203934563549343764265839752879939903867495e-66,7.39417232562367528579909506375180513975982022974308145190539153159770040227747151453595321e-37,0.000000000000000031216095503650340253256100952878371271465574116701115058614345366661767308886248485189361,0.0
100,1,1e12,1e14,pi,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,0.0,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.0,0.0,0.0,5.6639202546235321013303333761213086967114944582566027984891222556002684156606056271766598e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,-0.0000000000000000000000000000104063303020691080083892662519785058167961115982760495559295003596980939713843228151836274,0.0,0.0,5.66392025462353210133033337612130869671149470042692956406086174892556037590981403902334109e-66,6.73781648661851115931132083011340389494797940456581194731116890502252980861643442267562078e-38,0.00000000000000000284449636906656142086520833273853213565659205210648146933821398763242266048289780219319748,0.0
100,1,1e12,1e14,pi,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,0.0,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.0,0.0,0.0,5.66284489720840649182145603566563584596044301218810297711383490493345590728847629184987071e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,-0.0000000000000000000000000000104063303594534326356725446144377464861766845143901932289631859420453754482146172851970586,0.0,0.0,5.66284489720840649182145603566563584596044313222542671172055510209487638883975859471285293e-66,9.99384023890183323065396763175346603336565037262443389076440757339500349792988717718908846e-39,0.000000000000000000421884594887072986856311718703376522274493634408660828431222487196358872372857066071687141,0.0
160,1e-12,1e12,1e14,zero,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,0.0,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.0,0.0,0.0,5.6765139759820229742877276141809227008330381105161162446164249544604014134232443060351581e-66,7.39417232562367528579909506369504e-37,7.39417232562367518173579136927907639401604177882573609684030374944989436522896283434833403e-37,0.0,0.0,5.6765139759820229742877276141809227008330381105161162446164249544604014134232443060351581e-66,7.39417232562367528579909506375180513975982022974287727614180922700833038110516116244616425e-37,0.0000000000000000312160955036503402532561009528783712714655741167011206466390023641477539167397487705082952,0.0
160,1e-12,1e12,1e14,zero,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,0.0,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.0,0.0,0.0,5.66392025462353210132416999542764243133651635190520881782814542842967770790437704943293016e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,6.73781648661851011867828388538611643751019489539378381622674750290067181916858447871581177e-38,0.0,0.0,5.66392025462353210132416999542764243133651635190520881782814542842967770790437704943293016e-66,6.73781648661851115931132083011340389494797940456519560924180227848503197793056775969411393e-38,0.00000000000000000284449636906656142086520833273853213565659205210649347265068913969707371933858328182473838,0.0
160,1e-12,1e12,1e14,zero,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,0.0,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.0,0.0,0.0,5.66284489720840649181908233688989452964661352506563237148408785340463851853850266956923255e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,9.99384023890182282432359818448059145898780528090794226183811850123757234090133701251837932e-39,0.0,0.0,5.66284489720840649181908233688989452964661352506563237148408785340463851853850266956923255e-66,9.99384023890183323065396763175346603336565037262206019198866625708117392852116982230140093e-39,0.000000000000000000421884594887072986856311718703376522274493634408665388639715050755107633459724636489233701,0.0
160,1e-12,1e12,1e14,quadrature,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,-4.44770257863103916000043640793287789184883846326986494039037716968394396682208613337975228e-47,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.00000000000000000000000000563308112194968463267035319919611939667003295110518748487782466194357127955231001507735997,0.0,0.0,5.6765139759820229743081451905391327421936858890066557272764841034938466534175060998397361e-66,7.39417232562367528579909506369504e-37,7.39417232562367518173579136927907639401604177882594027260388584986350084301386822917493462e-37,5.07245547202876470869509680594790260596795917043629808419094777184718064887283725500577261e-38,-1.58756686910508850650568206377810179466452466180541845972326129772330747796310232449229684e-77,5.6765139759820229743081451905391327421936858890066557272764841034938466534175060998397361e-66,7.39417232562367528579909506375180513975982022974308145190539132742193685889006655727276484e-37,0.0000000000000000312160955036503402532561009528783712714655741167011206466390023641477539167397487705082952,0.000000000000000000000000005633081121949684632670353199196119396670032951105187484877824661943571204001867418682336
160,1e-12,1e12,1e14,quadrature,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,-1.34261205754001737565300830856402866229263428970310458915178955696581018359354754049810407e-47,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.00000000000000000000000000170037512246679281083221797580879580060667533667178136237690186353792087458964202958837417,1.58277916660614645304552004364012825514961562457414409529022101798843724641725558651935207e-41,-0.0000000000000000000000000000290869129368374914149980686282734211743496265194670469400692976026029761714504002638690291,5.66392025462353210133033337612130253333080480815375869081630498795439192426497853719558739e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,6.73781648661851011867828388538611643751019489539440015429611351310010066479343946601462772e-38,1.68036426875758392408013868245973811614607696058133978851918260562326298530218536777959235e-37,-1.74221768015310878723354601666374906719529653897299356009155492123106723972383177350111379e-76,5.66392025462353210133033337612130253333080480815375869081630498795439192426497853719558739e-66,6.73781648661851115931132083011340389494797940456581194731116828868446082355542274699292988e-38,0.00000000000000000284449636906656142086520833273853213565659205210649347265068913969707371933858328182473838,0.00000000000000000000000000170037512246680863862388403727332625580711173795433285853314762145223291481293701458459044
160,1e-12,1e12,1e14,quadrature,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,-5.17079303660945699646250915876001253501676210774803063125643456262675562422155523761202963e-48,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.00000000000000000000000000065481179349142925560344799956242659880995079711515889178428945634803819044479544861709786,1.08033850787985118968564051204790775416304150499902346211890106563286762916263652133168716e-41,-0.0000000000000000000000000000198535037508700849613960709984566679911212682640109406676909286296205787347428270216858044,5.66284489720840649182145603566563347226167128172206453392787586691071570243472043590268816e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,9.99384023890182282432359818448059145898780528091031596061385744385263009755776917496216734e-39,4.36311666763727592368418500359814474980998281250706023708122129685213147666865237539096425e-37,-1.17459782506026908302995149055577862512030392921043866503301024119010995428802676431294265e-75,5.66284489720840649182145603566563347226167128172206453392787586691071570243472043590268816e-66,9.99384023890183323065396763175346603336565037262443389076440519969623168517760198474518895e-39,0.000000000000000000421884594887072986856311718703376522274493634408665388639715050755107633459724636489233701,0.000000000000000000000000000654811793491440058988526798074323455215071276192700522199339448261747303551300501056919719
160,1e-12,1e12,1e14,pi,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,0.0,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.0,0.0,0.0,5.6765139759820229743285627668973427835543336674971952099365432525272918934117678936443141e-66,7.39417232562367528579909506369504e-37,7.39417232562367518173579136927907639401604177882614444836746795027710732079877362400153522e-37,0.0,0.0,5.6765139759820229743285627668973427835543336674971952099365432525272918934117678936443141e-66,7.39417232562367528579909506375180513975982022974328562766897342783554333667497195209936543e-37,0.0000000000000000312160955036503402532561009528783712714655741167011206466390023641477539167397487705082952,0.0
160,1e-12,1e12,1e14,pi,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,0.0,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.0,0.0,0.0,5.66392025462353210133649675681496263532509326440230856380446454747910614062558002495824462e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,6.73781648661851011867828388538611643751019489539501649236547952329952951041829445331344368e-38,0.0,0.0,5.66392025462353210133649675681496263532509326440230856380446454747910614062558002495824462e-66,6.73781648661851115931132083011340389494797940456642828538053429888388966918027773429174584e-38,0.00000000000000000284449636906656142086520833273853213565659205210649347265068913969707371933858328182473838,0.0
160,1e-12,1e12,1e14,pi,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,0.0,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.0,0.0,0.0,5.66284489720840649182382973444137241487672903837849669637166388041679288633093820223614377e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,9.99384023890182282432359818448059145898780528091268965938959638646768785421420133740595535e-39,0.0,0.0,5.66284489720840649182382973444137241487672903837849669637166388041679288633093820223614377e-66,9.99384023890183323065396763175346603336565037262680758954014414231128944183403414718897696e-39,0.000000000000000000421884594887072986856311718703376522274493634408665388639715050755107633459724636489233701,0.0
160,1e-6,1e12,1e14,zero,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,0.0,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.0,0.0,0.0,5.67651397598202297430814517012155638398364050052856974337224197314410450234080528237107823e-66,7.39417232562367528579909506369504e-37,7.39406826231998081307034931997335422261864092823760389326519968764150830717506960122671401e-37,0.0,0.0,5.67651397598202297430814517012155638398364050052856974337224197314410450234080528237107823e-66,7.39417232562367528579909506375180513975982022974308145170121556383983640500528569743372242e-37,0.0000000000000000312160955036503402532561009528783712714655741167011206466390023641477539167397487705082952,0.0
160,1e-6,1e12,1e14,zero,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,0.0,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.0,0.0,0.0,5.66392025462353210133033336995792183967069880386615226549299986774449416526327462331662717e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,6.7367758535815664320238633923288947235361863895110363623346714573351692448245011423905153e-38,0.0,0.0,5.66392025462353210133033336995792183967069880386615226549299986774449416526327462331662717e-66,6.73781648661851115931132083011340389494797940456581194669483021931845022312666210446059937e-38,0.00000000000000000284449636906656142086520833273853213565659205210649347265068913969707371933858328182473838,0.0
160,1e-6,1e12,1e14,zero,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,0.0,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.0,0.0,0.0,5.66284489720840649182145603329193469652272465818773126693349260559356083468711958287391676e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,9.98343390853238595777939325390837431924772022207667804478911880412447527862165909704996499e-39,0.0,0.0,5.66284489720840649182145603329193469652272465818773126693349260559356083468711958287391676e-66,9.99384023890183323065396763175346603336565037262443388839070642395728506164326871775080569e-39,0.000000000000000000421884594887072986856311718703376522274493634408665388639715050755107633459724636489233701,0.0
160,1e-6,1e12,1e14,quadrature,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,-4.44770257863103916000043640793287789184883846326986494039037716968394396682208613337975228e-41,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.00000000000000000000563308112194968463267035319919611939667003295110518748487782466194357127955231001507735997,0.0,0.0,5.67651397598202297430814519053913274219368186117634823391172463320325353000746949271171349e-66,7.39417232562367528579909506369504e-37,7.39406826231998081307034931997335422261864092823760389346937545122360872078154738613210884e-37,5.07252686120932608343875656681290778991658796891765113757117866887075852108894971341300593e-32,-1.58761155590351214547472762419379951222220565802104676361952027371729369268549151252719312e-53,5.67651397598202297430814519053913274219368186117634823391172463320325353000746949271171349e-66,7.39417232562367528579909506375180513975982022974308145190539132742193681861176348233911725e-37,0.0000000000000000312160955036503402532561009528783712714655741167011206466390023641477539167397487705082952,0.00000000000000000000563308112194968463267035319919611939667003295110518748487782466194357127955231001500180952
160,1e-6,1e12,1e14,quadrature,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,-1.34261205754001737565300830856402866229263428970310458915178955696581018359354754049810407e-41,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.00000000000000000000170037512246679281083221797580879580060667533667178136237690186353792087458964202958837417,1.58277916660614645304552004364012825514961562457414409529022101798843724641725558651935207e-47,-0.0000000000000000000000290869129368374914149980686282734211743496265194670469400692976026029761714504002638690291,5.66392025462353210133033337612130253333080079815460851404287285590405368823313299555431941e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,6.7367758535815664320238633923288947235361863895110363629510095267011794442533467672455026e-38,1.68062383544202974938068642033391422804567955179126115870057660376132945219500441294460971e-31,-1.74275596414721158244902055112987748663314435941480433344021294018992788588473219462537998e-52,5.66392025462353210133033337612130253333080079815460851404287285590405368823313299555431941e-66,6.73781648661851115931132083011340389494797940456581194731116828868446042255550772931558667e-38,0.00000000000000000284449636906656142086520833273853213565659205210649347265068913969707371933858328182473838,0.00000000000000000000170037512246679281083221799163658746666813986712698179877818443150743626042236979289208024
160,1e-6,1e12,1e14,quadrature,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,-5.17079303660945699646250915876001253501676210774803063125643456262675562422155523761202963e-42,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.00000000000000000000065481179349142925560344799956242659880995079711515889178428945634803819044479544861709786,1.08033850787985118968564051204790775416304150499902346211890106563286762916263652133168716e-47,-0.0000000000000000000000198535037508700849613960709984566679911212682640109406676909286296205787347428270216858044,5.66284489720840649182145603566563347226166727324548792336565504938157434009250002783176798e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,9.98343390853238595777939325390837431924772022207667804716281757986341789367941575348212743e-39,4.36766460514052570285405902867483174929811410585250565586526070295748771665316563591473996e-31,-1.17704780843231324412317558594084874484479681698759811248746375474479779019696217015021883e-51,5.66284489720840649182145603566563347226166727324548792336565504938157434009250002783176798e-66,9.99384023890183323065396763175346603336565037262443389076440519969622767670102537418296813e-39,0.000000000000000000421884594887072986856311718703376522274493634408665388639715050755107633459724636489233701,0.000000000000000000000654811793491429255603448010365811677608462693971564012263366999657541164649592609447535838
160,1e-6,1e12,1e14,pi,0,137.6422999547138,0.000000000000061618102713530627381659125530792,1.23236205427061254763318251061584e-37,-2.46472410854122509526636502123168e-37,0.0,3419228.42787262130522914529334809997053330081515322407046123287872063547161290103743741678,0.0000000000000000312160955036503402532561009528783712714655741167011206466390030628706681996884978487567371,0.0,0.0,0.0,5.67651397598202297430814521095670910040372322182412672445120729326240255767413370305234875e-66,7.39417232562367528579909506369504e-37,7.39406826231998081307034931997335422261864092823760389367355121480570913438802517103750367e-37,0.0,0.0,5.67651397598202297430814521095670910040372322182412672445120729326240255767413370305234875e-66,7.39417232562367528579909506375180513975982022974308145210956709100403723221824126724451207e-37,0.0000000000000000312160955036503402532561009528783712714655741167011206466390023641477539167397487705082952,0.0
160,1e-6,1e12,1e14,pi,512,138.8400706298904,0.00000000000000561484707218209263275943402462250989123802182869398217474919836279281695228337239825941615,1.12296941443641852655188680492450197824760436573879643494983967255856339045667447965188323e-38,-2.24593882887283705310377360984900395649520873147759286989967934511712678091334895930376646e-38,0.0,1027707.72029405071079904386123004184332614809849452446725130286191191287433548326188901411,0.00000000000000000284449636906656142086520833273853213565659205210649347265068911784215812315028639567759274,0.0,0.0,0.0,5.66392025462353210133033338228468322699090279244306476259274584406361321120299136779201166e-66,6.73781648661851115931132082954701186948562619443277860969903803535138034274004687791129938e-38,6.7367758535815664320238633923288947235361863895110363635673475960671896436821923921004899e-38,0.0,0.0,5.66392025462353210133033338228468322699090279244306476259274584406361321120299136779201166e-66,6.73781648661851115931132083011340389494797940456581194792750635805047062198435335417057397e-38,0.00000000000000000284449636906656142086520833273853213565659205210649347265068913969707371933858328182473838,0.0
160,1e-6,1e12,1e14,pi,1024,139.79424666735443,0.000000000000000832820019908486102554497302174218428013103656733581487924897643952880033621294787568109423,1.66564003981697220510899460434843685602620731346716297584979528790576006724258957513621885e-39,-3.33128007963394441021798920869687371205241462693432595169959057581152013448517915027243769e-39,0.0,394463.635698328306073500627648035010016483158384154862382093068104425005299738855358364661,0.00000000000000000042188459488707298685631171870337652227449363440866538863971504979708308185893448949887981,0.0,0.0,0.0,5.6628448972084064918214560380393322480006098883032445797978174931695878454978804727896192e-66,9.99384023890183323065396762609062113615724388080297785509877172743456040345553745081731308e-39,9.98343390853238595777939325390837431924772022207667804953651635560236050873717240991428988e-39,0.0,0.0,5.6628448972084064918214560380393322480006098883032445797978174931695878454978804727896192e-66,9.99384023890183323065396763175346603336565037262443389313810397543517029175878203061513057e-39,0.000000000000000000421884594887072986856311718703376522274493634408665388639715050755107633459724636489233701,0.0
